sum_tran_amt,sum_principal_amt,sum_interest_amt,number_of_transactions
-0.16327332185989601,-0.1584202105333446,-0.4545612333727424,1.3787480806262409
-0.09893334252507097,-0.09387614051005252,-0.4545612333727424,1.3417444867463735
-0.2921394208724291,-0.2876950813723444,-0.4545612333727424,0.12062588871074881
0.0547957880010968,0.06034062903016048,-0.4545612333727424,-0.4344280194872624
0.5258232925356708,0.5312147141820776,-0.3153811304542057,1.304740892866506
-0.2563650197355201,-0.25180720145858454,-0.4545612333727424,1.2307337051067713
2.180075312430395,2.1923616812903655,-0.4545612333727424,0.5646690152691578
2.0518841304434168,2.063763868358559,-0.4545612333727424,1.489758862265843
-0.016721357751822683,-0.015115124713193968,-0.14100359210214541,1.3417444867463735
0.19645112145659935,0.20043953444176202,-0.2851199207217251,1.3787480806262409
1.855827698954363,1.8668797478901544,-0.43717713416472165,1.2677372989866387
-0.24965510356588685,-0.24950164779712794,-0.08069579114592512,-0.32341723784766013
-0.24441658248761303,-0.24043694756123,-0.40251624500305055,-0.6564495827664669
0.288211979193653,0.2936613892920766,-0.3839517439969543,1.2307337051067713
0.4009915005464348,0.4076344973730007,-0.4545612333727424,1.2307337051067713
0.6014595847878952,0.6037412080117575,-0.02854349352186279,0.3796510458698207
0.10827378188524919,0.11379136565097248,-0.43792829894531515,0.7866905785483622
-0.07633565164692867,-0.071206768255311,-0.4545612333727424,1.304740892866506
0.31538720299370976,0.3195966449978402,-0.27192088243415374,1.1937301112269039
0.4004710673428646,0.3949914254212222,0.5751783715665625,0.860697766308097
-0.27729757761440454,-0.2728125101890792,-0.45402468710088995,1.489758862265843
1.3703483594992334,1.3636948842628585,0.9284404369542439,1.1567265173470365
-0.17268923743592804,-0.17113695858009,-0.17823990336870843,-0.06439208068858826
0.37602716816592513,0.38079607436514595,-0.3029332569472278,1.2677372989866387
-0.33233433858759603,-0.33188930585484533,-0.12072214302612115,-0.4344280194872624
0.9966330002064634,0.996881931863851,0.25968916371729656,1.2677372989866387
0.46840342866924456,0.4752602606098984,-0.4545612333727424,1.045715735707434
-0.6942177566293651,-0.6913219459821927,-0.43148974368308524,-0.5454388011268646
-0.9717694692585264,-0.9808575667036703,0.5065004487694434,-1.1744998970846106
0.6002161166470045,0.6063147902255929,-0.3551928638256607,0.6016726091490252
0.19439851264154462,0.19056820799372892,0.37869512681417955,0.19463307647048364
-0.4589629547030274,-0.45636760885601557,-0.3430669180817943,-0.5084352072469972
0.19681453831651352,0.2026968175582406,-0.44501070973376805,1.2677372989866387
0.4429743785619458,0.44354270172675136,0.07179065931455338,0.08362229483088139
0.0437666561200802,0.048574048552985034,-0.39521921570585666,0.9717085479476993
-0.21017942200553236,-0.20556655992450973,-0.4468349670580665,1.0087121418275666
0.025053853486594464,0.030359539488727647,-0.44232797837450555,1.489758862265843
-0.28810258132746003,-0.3249612123729805,3.036638048317061,-0.3604208317275276
6.9656536234285085,6.986390234398441,0.11396319628215941,1.1937301112269039
0.0717548193768088,0.02420758555901153,4.03504335098018,0.009615107071146567
-0.3882232931033737,-0.38408373802872603,-0.4545612333727424,0.3796510458698207
0.3551072728954003,0.3611842600515209,-0.41904187017610733,1.1937301112269039
0.5675199956022597,0.574110715060166,-0.4055209041254245,1.4157516745061083
0.10528160752992853,0.11098659293224172,-0.4545612333727424,1.2677372989866387
0.9439793421265065,0.943640791030444,0.2807217775739142,0.860697766308097
0.396118928849747,0.4026918476227374,-0.44994693543481096,1.2307337051067713
-0.37156309928494274,-0.3703063082699606,-0.20656954652252008,0.1576294825906162
1.2389775965532157,1.240912401723421,0.16772513272177922,1.1937301112269039
1.0483369626594674,1.027951649222291,2.0021768361854533,-0.32341723784766013
-0.9812031124862614,-0.9812386499534979,-0.26076071997962186,-1.3225142726040804
1.190140448632775,1.1960830384912076,-0.18392729385034487,1.3787480806262409
-0.1394372278842068,-0.13554632360119567,-0.366889572552045,1.045715735707434
-0.5439784409670414,-0.5407877109128134,-0.4161445203081039,-0.4344280194872624
3.290857045366556,3.3066668876711134,-0.4545612333727424,1.5267624561457105
2.551773518211516,2.5652236951416354,-0.45327352232029644,1.489758862265843
-0.6916966313050135,-0.6892069339456498,-0.3965069267583026,-0.6564495827664669
-0.6062265574008976,-0.6044502083515044,-0.3133422546211662,-0.8784711460456713
-0.021082360070791704,-0.021960650157596115,0.06771290764847447,-0.2124064562080579
-0.871518332616511,-0.8689626326118056,-0.4502688631979225,-1.1744998970846106
-0.07794380290856938,-0.0729406970420263,-0.444366854207545,1.0087121418275666
0.6652056877906655,0.6726867895705578,-0.4545612333727424,1.3787480806262409
1.0410648266786777,1.0497381786149325,-0.4545612333727424,1.3417444867463735
-0.11986463414311942,-0.11529810026035857,-0.4187199424129959,1.489758862265843
-0.1830067307271475,-0.20738051619368883,2.009151937719536,0.3796510458698207
-0.30633673736496136,-0.30193743269589934,-0.4545612333727424,1.489758862265843
-0.797257199632115,-0.7945243711454909,-0.4453326374968795,-1.1744998970846106
-0.7187857493682263,-0.7158421125535968,-0.4421133598657646,-0.7304567705262017
0.11371996974061659,0.11814968775150016,-0.3445692476429813,1.3787480806262409
-0.6412728585571424,-0.6535019739918072,0.860406369683348,-0.6564495827664669
0.4625507710855411,0.4688999811702766,-0.4132471704401004,0.5646690152691578
1.393853959396743,1.4030620542475438,-0.405198976362313,1.1567265173470365
-0.6781425753171374,-0.6940860698209418,1.1643061780606,-0.5454388011268646
0.2733802660223161,0.27891346752375057,-0.39500459719711567,1.304740892866506
0.01713592447947672,0.021814382750094497,-0.3914633918028892,1.2307337051067713
0.9479009519354052,0.9562787818722251,-0.4545612333727424,1.3417444867463735
-0.17860014301808466,-0.1737956493863868,-0.4545612333727424,1.045715735707434
1.2214981319739335,1.2306511000830647,-0.44672765780369605,1.563766050025578
-0.1736794534096312,-0.17199058505970377,-0.18135187174545286,-0.6934531766463343
0.5775145923803152,0.5768481630714272,0.2131169473205001,0.3796510458698207
0.4394111205696175,0.44568438959078227,-0.41303255193135946,1.1937301112269039
0.12684982834845357,0.13262322957995057,-0.4545612333727424,1.4527552683859757
1.093204382859244,1.102040584376264,-0.45434661486400135,1.045715735707434
0.5553727554031104,0.5619325646731769,-0.40616475965164756,1.2677372989866387
0.8021024130247145,0.8099263003309533,-0.4468349670580665,1.304740892866506
1.1830291277781495,1.1921527999079862,-0.4545612333727424,1.119722923467169
1.8223173721921107,1.8283827179925756,-0.017168712558589986,-0.24941005008792533
0.7061325042690044,0.7047460531010501,0.3064759986228339,0.5646690152691578
-0.10101380907851648,-0.0959632064416081,-0.4545612333727424,1.1567265173470365
-0.8559293954652833,-0.8577270281293901,-0.07833498754977417,-0.9524783338054061
0.1369672524275949,0.13627781794579683,0.0979741173809551,0.19463307647048364
-0.6070952123343509,-0.6050231035037452,-0.3385599293982334,-0.5084352072469972
1.5691981623923652,1.577111666386282,-0.2488493927444965,1.1567265173470365
0.4167602467363657,0.4234532630733424,-0.4545612333727424,0.08362229483088139
-0.08678736858675756,-0.08169163873556631,-0.4545612333727424,1.489758862265843
-0.5818649651782943,-0.5833331152010605,-0.03272855444231224,-0.9524783338054061
-0.07439194126376442,-0.10843479093096431,2.855070789922177,-0.397424425607395
-0.8433680879727825,-0.8409504731944818,-0.43106050666560325,-0.9894819276852735
7.768005873251169,7.764638447196265,2.369067176878188,3.709974495057888
0.776308679796666,0.7525415142944214,2.214971087602152,-0.5084352072469972
1.1235769152700432,1.132512001032475,-0.4545612333727424,1.119722923467169
-0.8295215257318048,-0.8270460156857741,-0.4322409084636787,-0.7304567705262017
2.9618191671481715,2.9594505062557377,0.9929332988309135,1.119722923467169
0.4967170209608092,0.5033918261121683,-0.4315970529374557,1.0087121418275666
0.6651525048355561,0.5664763472886207,8.513273154369829,-0.582442395006732
-0.877426705676996,-0.8775547896179174,-0.22513404752861632,-0.9524783338054061
0.32462204327020266,0.32715225556442123,-0.12758993530583307,1.2677372989866387
0.38544814878530104,0.392041841067557,-0.4545612333727424,1.2677372989866387
0.45476200068368894,0.4608311784939279,-0.3916780103116302,1.304740892866506
-0.23648978965464365,-0.23265395732225194,-0.38824411417177424,-0.24941005008792533
-0.9831911419986835,-0.9812386499534979,-0.4292362493413047,-1.3225142726040804
-0.28009221527931877,-0.27560966124281333,-0.4545612333727424,0.9347049540678319
-0.0326686467196208,-0.028116414919810474,-0.39414612316215164,1.3417444867463735
7.3945336360389,7.36729818593107,4.281425399014845,2.0448127704638543
-0.06212060750269321,-0.056946633046764054,-0.4545612333727424,1.1567265173470365
-0.6415666310710799,-0.64138606720229,-0.1880050455164238,-0.7304567705262017
2.864322147824321,2.865643053478188,0.6551237660725839,1.119722923467169
4.155099059806503,4.147339077345687,1.7681353524033958,1.7117804255450475
0.6270583138472096,0.6270596920687052,0.16708127719555618,-0.3604208317275276
-0.33003354264869744,-0.36489238556741055,2.8632262932543346,-0.24941005008792533
0.08616866647228642,0.08714221399053203,-0.05998510505241896,1.2677372989866387
0.08371845175474736,0.08935503739453068,-0.4545612333727424,1.4527552683859757
0.47472080397973715,0.4808698060473599,-0.39307303061844673,1.2307337051067713
-0.9831101013051835,-0.9812386499534979,-0.4223684570615928,-1.3225142726040804
-0.5726098647284265,-0.5729752724707476,-0.12340487438538363,-0.06439208068858826
-0.23432701614686224,-0.22969929185858898,-0.4545612333727424,1.119722923467169
-0.017325364170564853,-0.016608971052517876,-0.06116550685049444,-0.4344280194872624
0.6827345365425497,0.6802385893046403,0.39489882422412476,0.9347049540678319
-0.47845450775061477,-0.47678477910427636,-0.2700966251098552,-0.5454388011268646
0.7443077359508511,0.7504493672528683,-0.3202100469008781,1.2677372989866387
2.5188849255197088,2.527914374706019,-0.08863667596934204,1.5267624561457105
-0.17299187377571706,-0.16816959034143275,-0.4545612333727424,1.2307337051067713
1.1460353174562323,1.1513629191239445,-0.14379363271577836,1.4527552683859757
2.9016071981385037,2.916182314070318,-0.4545612333727424,3.154920586859877
-0.6455908080076898,-0.6433499162164013,-0.36313374864907755,-0.8784711460456713
0.7138339026731768,0.720729954876317,-0.3921072473291122,1.3787480806262409
-0.32033904968875926,-0.3159841612845428,-0.4545612333727424,0.12062588871074881
-0.6262752652162975,-0.6389179180209069,0.9041885454665113,-0.5084352072469972
0.15622074843802614,0.15449994867505093,0.19219164271825284,0.19463307647048364
0.46653822645790854,0.4638773039375496,0.35669672966822724,0.67567979690876
-0.734947036417298,-0.7322922061711526,-0.4220465292984813,-0.6934531766463343
-0.6010146278001786,-0.6121925497105009,0.7823925417559954,-0.8784711460456713
-0.14097700106070699,-0.13780233644017478,-0.3067963901045658,-0.32341723784766013
0.7577592248110161,0.731423150866478,2.427979957527592,-0.5084352072469972
1.5911108061582655,1.598954087988898,-0.23704537476374168,1.4527552683859757
3.9010314206406407,3.9146064555660045,-0.1022649512743954,2.118819958223589
0.54166421559325,0.5459816901128951,-0.22041244033631438,1.0827193295873017
-0.20518782179026634,-0.20426071465510068,-0.13413579982243348,1.2677372989866387
6.009301263260789,6.013329723733777,1.2691473195805771,3.154920586859877
0.08819721633145851,0.09384800890999737,-0.4545612333727424,1.1937301112269039
-0.13520538417050332,-0.13458218297913194,-0.08970976851304704,1.1937301112269039
0.6320017961507097,0.6393775729806309,-0.4545612333727424,1.0827193295873017
0.24580996884144687,0.24863640332495168,-0.1669724316598061,-0.5454388011268646
-0.47127987385419234,-0.4781871654636417,0.45638702697842054,-0.6564495827664669
0.13038142981988343,0.13616603352584727,-0.4545612333727424,1.4157516745061083
1.902990850049695,1.911846301092306,-0.23897694134241065,1.4157516745061083
-0.07530998036981917,-0.0709793885829139,-0.38684909386495775,1.2677372989866387
0.34386161041143853,0.346802178203029,-0.1570999802577202,0.41665463974968814
-0.5549911114571907,-0.5565556655131779,-0.017383331067330938,-0.397424425607395
0.5188423965471467,0.5214246854940078,-0.0799446263653317,0.5276654213892904
-0.0376931697166211,-0.03260176477028079,-0.4410402673220596,1.489758862265843
-0.6335220759803685,-0.6309901161469945,-0.38448829026880676,-0.24941005008792533
1.156490833178569,1.1655303240750332,-0.4545612333727424,0.7126833907886274
1.574536718076678,1.5718705014236536,0.6530848902395445,1.5267624561457105
-0.7844502375374421,-0.7869166792014336,-0.0026819632185726533,-0.9894819276852735
-0.3625194643946764,-0.38096901760013546,1.4605870293775467,-1.1004927093248758
-0.08103854439160094,-0.07619387771805423,-0.4318116714461967,1.045715735707434
1.0969626450203067,1.1010612004242073,-0.053117312772707044,1.0087121418275666
1.1008639946558307,1.109476788857899,-0.4334213102617542,1.3417444867463735
-0.3016806962712188,-0.29766675974283197,-0.42075881824603534,1.1937301112269039
-0.46468138863812153,-0.46078436372151693,-0.4545612333727424,1.0087121418275666
0.33151430100021106,0.33739831387478464,-0.40906210951965094,1.1567265173470365
0.5584447041910949,0.5314446344094736,2.4296969055975204,-0.4714316133671298
0.1943124069047008,0.20015499228189082,-0.44232797837450555,1.0087121418275666
-0.27604397938682623,-0.27154858407715105,-0.4545612333727424,1.119722923467169
-0.6702575690917539,-0.6686703576124431,-0.31452265641924165,-0.9894819276852735
-0.6645644603733787,-0.6726145692481583,0.5011349860509184,-0.5084352072469972
-0.9830113329599803,-0.9812386499534979,-0.4139983352206939,-1.3225142726040804
-0.4452886039357373,-0.4572796681006029,0.8928137645032385,-0.5084352072469972
2.64953771857175,2.6633132533697474,-0.4545612333727424,1.1937301112269039
0.39903132877240344,0.405466133681482,-0.4374990619278331,1.2307337051067713
0.638373620677148,0.6455790677328248,-0.4384648452171676,1.4157516745061083
0.09922761447331097,0.10491339620749006,-0.4545612333727424,0.8236941724282296
-0.1830662449864366,-0.17827591812685942,-0.4545612333727424,1.0827193295873017
-0.6761304868488325,-0.6730680583154531,-0.44071833955894807,-0.8414675521658039
0.33493953656142217,0.34089411755320254,-0.41410564447506437,1.4527552683859757
1.916159962743446,1.9174012245972922,0.40777593474858465,1.304740892866506
-0.4428763770432762,-0.4389101851814156,-0.4545612333727424,0.23163667035035104
0.543856113100258,0.5505394457808327,-0.41968572570233037,1.563766050025578
0.2880043124165593,0.29240762540014403,-0.2956362276500339,0.12062588871074881
1.2647333419561864,1.2738125889585328,-0.4289143215781932,1.4157516745061083
-0.7274115181826333,-0.7249322183394832,-0.405198976362313,-0.6564495827664669
0.666574515754314,0.6739342020749933,-0.443937617190063,1.1567265173470365
0.2869558484444029,0.2913774303481102,-0.2974604849743324,0.04661870095101398
-0.236705053996753,-0.23612181489568265,-0.11353242298329773,0.2686402642302185
-0.3074700408131255,-0.30549547997178916,-0.250029794542572,-0.5454388011268646
1.1789302414522191,1.153160361785631,2.496872498833452,0.2686402642302185
0.3915097394069342,0.388501577676659,0.35916484251874875,-0.06439208068858826
-0.5399226075095335,-0.5362731446798562,-0.4538100685921489,-1.1744998970846106
-0.4693716187744344,-0.46548947157938775,-0.4545612333727424,-0.397424425607395
-0.08187554280415564,-0.0767642323152961,-0.4545612333727424,1.045715735707434
0.26318053498883887,0.2668915612691906,-0.23897694134241065,0.5646690152691578
0.17105246160936308,0.17692669792740215,-0.4512346464872569,1.0087121418275666
-0.7845439408393016,-0.8010637597125316,1.1844803178822538,-1.026485521565141
-0.0930604247679924,-0.08798459346771859,-0.4545612333727424,1.4527552683859757
0.7452865555770308,0.7528095428468001,-0.43664058789286914,1.304740892866506
1.023590427142739,1.0291088720242674,-0.19272665270872574,0.7866905785483622
0.3046417135399433,0.30540256421926343,0.02232109304975351,0.45365823362955554
2.478912869711667,2.4918143584498553,-0.4264462087276718,1.2307337051067713
0.8964755668663076,0.9046902720655702,-0.4545612333727424,1.3417444867463735
-0.1294464298886591,-0.12448601741370066,-0.4545612333727424,1.489758862265843
0.8100798562911217,0.8179404810748266,-0.44780075034740097,0.6386762030288926
0.9462459490228347,0.9540507151382333,-0.40659399666912954,1.0827193295873017
1.3774571478321869,1.387197558557223,-0.4545612333727424,1.5267624561457105
-0.5720565087431216,-0.5705642857768387,-0.28018369502068213,-0.7304567705262017
-0.1495419893549888,-0.14982043186223626,-0.012554414620658547,0.19463307647048364
-0.5250237825138916,-0.5213181676791239,-0.4545612333727424,0.41665463974968814
-0.9796076238329801,-0.9812386499534979,-0.12555105947279357,-1.3225142726040804
0.09932891534018588,0.10419060831031708,-0.38491752728628875,1.3417444867463735
0.2536101355908223,0.2567839632062646,-0.20098946529525413,-0.5454388011268646
1.5770603759227018,1.5865714229245014,-0.38169824965517385,1.2307337051067713
-0.2506326569312307,-0.24609095271117132,-0.4516638835047389,1.489758862265843
-0.9832316623454335,-0.9812386499534979,-0.4326701454811607,-1.3225142726040804
-0.9831569529561132,-0.9812386499534979,-0.4263388994733012,-1.3225142726040804
-0.9311288277291092,-0.9289400550246643,-0.4352455675860527,-1.1004927093248758
-0.16597805500545879,-0.16781899375159148,0.12276255514054023,-0.6194459888865994
-0.7466080324554472,-0.7436052975810331,-0.4545612333727424,-1.3225142726040804
0.13731927293998564,0.1279346353295723,0.8316474895120544,-0.2124064562080579
0.2853261707485513,0.29108399624574305,-0.410779057589579,1.3417444867463735
1.6835782374417723,1.687080859789018,0.15441878517983737,1.2677372989866387
-0.4829687276307323,-0.47936217215061,-0.4349236398229412,-0.8784711460456713
0.7777838736705331,0.7856220809344516,-0.4545612333727424,1.304740892866506
1.1200035271910271,1.113998976755853,0.8123318237253645,-0.32341723784766013
-0.6844827433226769,-0.688797904590835,0.18028031548312748,-0.6934531766463343
1.755042200239582,1.7516935247972794,0.7620037834256006,1.0087121418275666
0.4201462282116628,0.42643079353199503,-0.4191491794304779,1.0827193295873017
-0.2989734306039843,-0.2982180601775824,-0.14475941600511288,-0.5084352072469972
-0.1550312300787782,-0.1526455290209578,-0.2439131670434536,0.9717085479476993
0.4376104976609141,0.44071379373553166,-0.14572519929444733,-0.1754028623281905
-0.833374757455563,-0.8309140106715236,-0.4320262899549377,-0.9154747399255387
-0.005929016647126508,-0.004278387365597823,-0.1322042332437645,-0.06439208068858826
-0.772705668284121,-0.7697857168441858,-0.4545612333727424,-0.32341723784766013
-0.09401771795996126,-0.08906941045222767,-0.44404492644443355,1.3417444867463735
0.14956401522350224,0.15115530801906446,-0.09518254048594245,1.2307337051067713
0.6980537601357226,0.6955378115077171,0.39972774067079725,0.7126833907886274
-0.9277909641655778,-0.9268313943756185,-0.32761438545244254,-1.5815394297631522
-0.5955924989006938,-0.594822775183361,-0.2254559752917278,-0.7304567705262017
0.06272764587740981,0.06829764728655964,-0.4545612333727424,1.3787480806262409
-0.5908984699818731,-0.5874056248642175,-0.4542393056096309,-1.0634891154450083
-0.36813153241955193,-0.36952254705281534,0.01802872287493358,-0.6194459888865994
-0.3054161657372347,-0.3061204565015064,-0.023178030803337857,-0.4344280194872624
0.17356219058619135,0.1794837665337449,-0.4545612333727424,1.045715735707434
0.07126351017246511,0.07525114631841298,-0.31860040808532064,1.0087121418275666
0.1426844201018533,0.14681222924852977,-0.3113033787881267,0.8977013601879645
-0.734681121641751,-0.7462970156023151,0.7835729435540707,-1.3225142726040804
-0.4672683595259421,-0.46583371678173197,-0.24723975392893904,-0.9894819276852735
-0.20065460799760973,-0.19592007259387495,-0.4545612333727424,1.2677372989866387
0.44930441648079783,0.44982295368390945,0.07576110172626188,0.6016726091490252
-0.3592069260478637,-0.35497659940689774,-0.45445392411837193,1.304740892866506
-0.33428311401410404,-0.37823411014387315,3.623405051214947,-0.4344280194872624
0.2554120247603617,0.26054525488206265,-0.36603109851708104,1.304740892866506
0.01557715739043749,0.02093408044299282,-0.44919577065421745,1.4157516745061083
1.1375526361162862,1.1411905369085475,-0.0033258187447955936,1.2307337051067713
0.15805429412846372,0.15793223847849755,0.05183113800164064,1.1937301112269039
6.057034231732293,6.081618571825374,-0.4545612333727424,1.119722923467169
0.593182037703371,0.6004346756807537,-0.4545612333727424,1.3417444867463735
0.060959945750440815,0.06652433989736199,-0.4545612333727424,1.304740892866506
-0.2590988768803094,-0.25454973057984354,-0.4545612333727424,1.0827193295873017
-0.025501610388213976,-0.021855217125143836,-0.3157030582173172,1.2677372989866387
0.12621036662630516,0.13198173944274094,-0.4545612333727424,1.489758862265843
2.4393257571977505,2.4517180491804997,-0.39403881390778117,0.9347049540678319
1.0866185602515326,1.0934331840401592,-0.2853345392304661,-0.4714316133671298
0.038443295565798556,0.043936265402583725,-0.4545612333727424,1.3787480806262409
-0.0459390602802467,-0.04083189268905644,-0.44458147271628606,1.3787480806262409
0.2222777774663826,0.19883136312748978,2.0490709803453613,-0.9524783338054061
-0.5885115683061307,-0.5914921075798684,0.0932525101886531,-0.9894819276852735
-0.9630487308814242,-0.9659953199603958,-0.009978992515766557,-0.8784711460456713
1.2049721618041116,1.2014715556437687,0.6216432787089884,1.045715735707434
-0.09130791977105475,-0.08628369189598825,-0.44973231692606996,1.2307337051067713
0.009264847123288655,0.013986932798636638,-0.3972580915388962,-0.3604208317275276
-0.48231407077855254,-0.48232699983426836,-0.12898495561264955,0.12062588871074881
-0.46396595126581686,-0.46073228234404057,-0.3983311840826011,-0.4714316133671298
1.03407886564681,1.034111224817004,0.2735320575310908,1.119722923467169
0.008329080365530732,0.013726525911254455,-0.4545612333727424,1.3417444867463735
-0.7504916544392677,-0.7516296405449019,-0.10580615666862184,-1.026485521565141
0.15338432416552597,0.15669752874905638,-0.23962079686863363,1.304740892866506
0.0614525212156207,0.06696258563466377,-0.4498396261804405,1.2677372989866387
0.40250974728872413,0.4019347622330801,0.15559918697791283,-0.06439208068858826
-0.12587684059215107,-0.12090510514282117,-0.4545612333727424,1.3417444867463735
-0.2050700595325241,-0.2003495302343705,-0.4545612333727424,1.304740892866506
1.0689124349826171,1.0759211384330838,-0.30647446234145426,1.4527552683859757
1.6815041021925063,1.6899656599902124,-0.26505309015444184,1.2307337051067713
0.11234860925529618,0.110709672437367,0.16772513272177922,0.19463307647048364
4.470083975267651,4.3906797865230685,7.904829682089102,-0.1383992684483231
3.705468830877602,3.6769311840360586,3.4028845334835727,-0.06439208068858826
-0.3480574993874332,-0.34578741197605606,-0.28587108550231854,-0.06439208068858826
-0.018887930042111863,-0.013586980881385526,-0.4537027593377784,1.4527552683859757
1.4096379007167048,1.4073238352581157,0.5723883309529296,-0.3604208317275276
0.09081204495766959,0.09647113194631028,-0.4545612333727424,1.1937301112269039
-0.6401762766732205,-0.6383094550986822,-0.330082498302964,-0.9524783338054061
-0.40226232699141373,-0.4026158164678397,-0.07876422456725615,-0.8044639582859365
-0.1288069681665107,-0.13176851831790526,0.2167654619690971,-0.3604208317275276
0.2717303281530893,0.26780616106877686,0.4083124810204371,0.009615107071146567
1.2876412667391335,1.2758793304500975,1.3378252423776962,-0.5454388011268646
0.03422031567794675,0.03624981625356213,-0.1631092985024681,-0.4344280194872624
-0.28184345401542044,-0.27736645502451834,-0.4545612333727424,1.3417444867463735
-0.02680332652755779,-0.023092467409584035,-0.32149775795332414,-0.7304567705262017
-0.3843789252054671,-0.38078228680771997,-0.4076670892128345,0.009615107071146567
-0.8094791492205846,-0.8078432307269638,-0.3559440286062542,-0.9894819276852735
0.2556171590157834,0.2614573141266499,-0.4256950439470783,1.2307337051067713
-0.6330105066026497,-0.6308618181195526,-0.35197358619454566,-0.6934531766463343
-0.4856633306896075,-0.48673105192477545,-0.04077674852009964,-0.32341723784766013
4.631562622109757,4.647604843279303,-0.11492744329011424,1.3417444867463735
1.2005503789650178,1.2068753161263235,-0.21343733880223198,1.304740892866506
-0.12566410877171363,-0.12070059046541376,-0.4538100685921489,0.9717085479476993
0.21744572611644478,0.22042481034021816,-0.1942289822699127,1.2307337051067713
-0.07848829506802257,-0.11717557040450893,3.2463203313570146,0.12062588871074881
0.7990013402375035,0.8068103096248632,-0.44640573004058454,0.8977013601879645
0.18146998950662172,0.18741664951765516,-0.4545612333727424,-0.7674603644060691
-0.5877011613711307,-0.584962881232823,-0.38963913447859067,-0.6194459888865994
0.16195564376398738,0.16308575429366542,-0.052902694263966016,1.489758862265843
